1001,1,Car 1,6.28,97.933,N/A
1001,1,Car 2,108.367,66.7,N/A
1001,1,Breakage 3,178.367,76.033,failed attempt to repair
1001,1,Car 4,260.933,68.9,N/A
1001,1,Car 5,333.467,60.9,N/A
1001,1,Car 6,397.333,66.933,N/A
1001,1,Defect 7,467.867,27.333,prebuilt missing piece
1001,1,Car 8,498.4,53.7,corrected
1001,1,Car 9,556.067,47.833,finishes at the buzzer
1001,2,Car 1,6.2,61.2,N/A
1001,2,Car 2,70.5,54.167,N/A
1001,2,Car 3,127.633,66.633,N/A
1001,2,Car 4,199.533,57.5,N/A
1003,1,Car 1,8.033,113.633,front crossmember breakage corrected
1003,1,Car 2,126.633,87.733,N/A
1003,1,Car 3,221.033,110.1,N/A
1003,1,Car 4,337.3,98.133,N/A
1003,1,Car 5,440.633,103.433,N/A
1003,1,Incomplete 6,548.8,56.733,added second hinge piece after time elapsed
1003,2,Car 1,10.833,86.167,N/A
1003,2,PWI 1,86.7,6.3,N/A
1003,2,PWI 2,94.767,0.633,N/A
1003,2,Car 2,102.8,69.4,N/A
1003,2,Car 3,176.967,68.367,N/A
1003,2,Car 4,249.233,65.933,N/A
1005,1,Car 1,6.1,191.5,N/A
1005,1,Car 2,253.233,174.567,crash occurred after placing car on worksurface but before starting; clean start after system reset
1005,1,Car 3,439.467,155.233,finished just before the buzzer; no time to start next car
1005,1,Incomplete 4,598.733,10.533,no progress; UI dropped and time ran out
1005,2,Car 1,4.867,198.767,N/A
1005,2,PWI 1,6.667,4.813,N/A
1005,2,PWI 2,16.1,1.313,N/A
1005,2,PWI 3,18.767,1.967,N/A
1005,2,PWI 4,23.167,0.7,N/A
1005,2,PWI 5,26.633,4.6,N/A
1005,2,PWI 6,37.233,2.646,N/A
1005,2,PWI 7,43.933,1.033,N/A
1005,2,PWI 8,51.767,1.967,N/A
1005,2,PWI 9,56.0,18.933,N/A
1005,2,PWI 10,85.267,5.867,N/A
1005,2,PWI 11,94.4,5.4,N/A
1005,2,PWI 12,103.8,3.867,N/A
1005,2,PWI 13,110.567,2.967,N/A
1005,2,PWI 14,115.5,1.833,N/A
1005,2,PWI 15,120.967,2.0,N/A
1005,2,PWI 16,148.667,2.0,N/A
1005,2,PWI 17,160.0,2.4,N/A
1005,2,PWI 18,177.633,3.5,N/A
1005,2,PWI 19,208.167,2.2,N/A
1005,2,Car 2,209.467,150.367,N/A
1005,2,PWI 20,211.9,8.733,N/A
1005,2,PWI 21,226.3,0.967,N/A
1005,2,PWI 22,231.733,1.433,N/A
1005,2,PWI 23,235.267,1.3,N/A
1005,2,PWI 24,241.9,6.2,N/A
1005,2,PWI 25,254.267,2.033,N/A
1005,2,PWI 26,264.133,4.433,N/A
1005,2,PWI 27,270.667,2.967,N/A
1005,2,PWI 28,285.967,3.2,N/A
1005,2,PWI 29,291.3,1.067,N/A
1005,2,PWI 30,307.5,0.533,N/A
1005,2,PWI 31,321.3,7.033,N/A
1005,2,Car 3,364.7,107.267,N/A
1005,2,PWI 32,365.467,2.467,N/A
1005,2,PWI 33,372.2,1.667,N/A
1005,2,PWI 34,377.767,1.767,N/A
1005,2,PWI 35,384.733,2.6,N/A
1005,2,PWI 36,409.9,6.4,N/A
1005,2,PWI 37,422.467,3.867,N/A
1005,2,PWI 38,434.2,0.8,N/A
1005,2,Car 4,477.7,97.833,N/A
1005,2,PWI 39,478.067,4.067,N/A
1005,2,PWI 40,546.5,9.967,N/A
1005,2,PWI 41,561.5,1.9,N/A
1006,1,Car 1,12.033,228.633,N/A
1006,1,Car 2,266.7,148.867,N/A
1006,1,Video 1,403.667,5.9,HL recording issue; no interruption to work
1006,1,Car 3,439.567,130.433,N/A
1006,1,Incomplete 4,582.867,23.933,just started when time ran out
1006,2,Car 1,6.267,118.6,N/A
1006,2,Car 2,130.767,102.1,N/A
1006,2,Car 3,237.733,105.2,N/A
1006,2,Car 4,348.167,103.067,N/A
1007,1,Car 1,9.2,188.367,N/A
1007,1,Car 2,228.233,137.333,N/A
1007,1,Video 1,364.267,1.667,Side video interrupted for about 2 seconds
1007,1,Car 3,383.567,128.833,N/A
1007,1,Incomplete 4,523.167,83.6,time expired
1007,1,Video 2,550.433,56.3,HL video truncated
1007,2,Car 1,6.333,108.267,N/A
1007,2,PWI 1,6.733,0.733,N/A
1007,2,PWI 2,10.9,0.333,N/A
1007,2,PWI 3,12.733,1.1,N/A
1007,2,PWI 4,17.3,0.8,N/A
1007,2,PWI 5,22.9,8.2,N/A
1007,2,PWI 6,38.4,0.767,N/A
1007,2,PWI 7,50.567,2.267,N/A
1007,2,PWI 8,54.833,1.733,N/A
1007,2,PWI 9,65.667,1.667,N/A
1007,2,PWI 10,79.5,0.767,N/A
1007,2,PWI 11,82.7,3.167,N/A
1007,2,PWI 12,91.833,1.333,N/A
1007,2,PWI 13,94.7,3.2,N/A
1007,2,PWI 14,109.867,2.8,N/A
1007,2,Car 2,118.467,83.533,N/A
1007,2,PWI 15,124.0,1.0,N/A
1007,2,PWI 16,154.667,0.967,N/A
1007,2,PWI 17,157.8,1.4,N/A
1007,2,PWI 18,178.767,2.533,N/A
1007,2,PWI 19,196.633,3.767,N/A
1007,2,Car 3,206.333,67.0,N/A
1007,2,Car 4,278.433,84.233,N/A
1007,2,PWI 20,280.033,0.367,N/A
1007,2,PWI 21,286.433,0.867,N/A
1007,2,PWI 22,300.433,1.4,N/A
1007,2,PWI 23,347.1,1.733,N/A
1008,1,Car 1,16.333,101.533,N/A
1008,1,Car 2,124.133,87.9,N/A
1008,1,Car 3,217.567,83.333,N/A
1008,1,Car 4,305.233,70.667,N/A
1008,1,Car 5,380.3,68.433,N/A
1008,1,Car 6,456.2,67.467,N/A
1008,1,Car 7,527.767,75.5,N/A
1008,1,Incomplete 8,605.967,6.8,finished previous car just before time expired
1008,2,Car 1,6.433,65.933,N/A
1008,2,PWI 1,67.667,3.567,N/A
1008,2,Car 2,76.167,74.833,N/A
1008,2,Car 3,155.567,62.733,N/A
1008,2,Car 4,222.467,52.7,N/A
1009,1,Car 1,13.5,209.233,N/A
1009,1,Car 2,228.1,130.1,N/A
1009,1,Car 3,363.767,118.633,N/A
1009,1,Car 4,487.167,120.533,finished just before time expired; did not start car 5
1009,2,Car 1,11.4,119.833,N/A
1009,2,Car 2,135.533,118.4,N/A
1009,2,Car 3,259.4,95.767,N/A
1009,2,Car 4,359.5,94.8,N/A
1010,1,Car 1,6.1,87.7,N/A
1010,1,Car 2,98.1,101.767,N/A
1010,1,Car 3,206.5,105.5,N/A
1010,1,Car 3,315.833,113.667,N/A
1010,1,Car 4,434.367,120.067,N/A
1010,1,Incomplete 5,558.6,42.413,time out
1010,2,Car 1,7.133,124.467,N/A
1010,2,PWI 1,65.333,0.867,N/A
1010,2,PWI 2,68.067,0.933,N/A
1010,2,PWI 3,71.933,2.533,N/A
1010,2,PWI 4,81.0,0.333,N/A
1010,2,PWI 5,83.6,1.133,N/A
1010,2,PWI 6,86.6,2.5,N/A
1010,2,PWI 7,93.567,0.567,N/A
1010,2,PWI 8,95.733,2.8,N/A
1010,2,PWI 9,101.833,1.367,N/A
1010,2,PWI 10,104.367,0.967,N/A
1010,2,PWI 11,107.467,6.546,N/A
1010,2,PWi 12,117.2,3.467,N/A
1010,2,PWI 13,126.8,1.9,N/A
1010,2,Car 2,135.167,95.733,N/A
1010,2,PWI 14,140.1,1.7,N/A
1010,2,PWI 15,192.6,0.8,N/A
1010,2,PWI 16,198.8,2.667,N/A
1010,2,PWI 17,203.4,0.833,N/A
1010,2,PWI 18,213.767,1.267,N/A
1010,2,PWI 19,217.6,0.6,N/A
1010,2,PWI 20,223.033,1.1,N/A
1010,2,PWI 21,226.933,1.433,N/A
1010,2,Car 3,234.367,52.533,N/A
1010,2,Car 4,290.833,53.533,N/A
1011,1,Car 1,22.667,209.167,significant breakage but completed the car
1011,1,Repair 1,144.767,29.7,should have placed it in the red bin
1011,1,Car 2,243.567,159.167,N/A
1011,1,Car 3,408.6,158.567,another significant breakage; should be rework
1011,1,Repair 2,485.233,44.333,another significant break that should have retired the car
1011,1,Incomplete 4,581.9,24.3,time expired after first piece installed
1011,2,Car 1,11.533,222.233,N/A
1011,2,PWI 1,104.4,11.833,confused about which PWI to read (before we started flipping other model)
1011,2,PWI 2,117.533,5.433,still confused
1011,2,PWI 3,127.4,9.833,instructed him on the correct PWI
1011,2,PWI 4,140.1,6.633,N/A
1011,2,PWI 5,153.367,8.233,triple take
1011,2,PWI 6a,164.667,3.033,N/A
1011,2,PWI 6b,170.033,2.667,N/A
1011,2,PWI 6c,174.1,1.4,N/A
1011,2,PWI 6d,176.767,1.646,N/A
1011,2,PWI 7,182.833,12.867,N/A
1011,2,PWI 8,200.567,1.333,N/A
1011,2,PWI 9,207.333,2.633,N/A
1011,2,PWI 10,217.567,0.5,N/A
1011,2,PWI 11,223.033,1.0,N/A
1011,2,PWI 12,225.167,3.933,N/A
1011,2,PWI 13,241.967,1.6,N/A
1011,2,Car 2,242.233,111.767,N/A
1011,2,PWI 14,245.0,1.633,N/A
1011,2,PWI 15,247.8,0.9,N/A
1011,2,PWI 16,249.7,1.8,N/A
1011,2,PWI 17,253.833,1.6,N/A
1011,2,PWI 18,279.667,1.167,N/A
1011,2,PWI 19,283.167,1.067,N/A
1011,2,PWI 20,286.167,1.867,N/A
1011,2,PWI 21,291.567,0.6,N/A
1011,2,PWI 22,315.433,0.667,N/A
1011,2,PWI 23,325.4,1.2,N/A
1011,2,Car 3,360.333,88.533,N/A
1011,2,PWI 24,361.367,0.5,N/A
1011,2,PWI 25,363.3,0.6,N/A
1011,2,PWI 26,365.1,0.6,N/A
1011,2,PWI 27,366.9,0.667,N/A
1011,2,PWI 28,396.733,0.433,N/A
1011,2,PWI 29,400.4,1.833,N/A
1011,2,PWI 30,405.167,1.2,N/A
1011,2,Car 4,453.533,88.133,N/A
1011,2,PWI 31,461.567,0.667,N/A
1011,2,PWI 32,487.233,0.467,N/A
1011,2,PWI 33,491.633,1.0,N/A
1011,2,PWI 34,538.4,0.8,N/A
1012,1,Car 1,8.433,214.433,N/A
1012,1,Car 2,237.867,153.967,N/A
1012,1,Car 3,400.667,149.067,N/A
1012,1,Incomplete 4,564.767,39.246,time expired
1012,2,Car 1,4.167,60.3,N/A
1012,2,PWI 1,58.833,4.5,at the end of car 1
1012,2,Car 2,66.9,62.667,N/A
1012,2,PWI 2,123.3,4.333,for car 2
1012,2,Car 3,132.0,56.2,N/A
1012,2,Car 4,191.0,49.4,N/A
1012,2,PWI 3,237.167,1.0,after car 4 (none for car 3)
1013,1,Breakage 1,5.633,77.433,did not see the issue occur
1013,1,Car 1,89.9,91.933,N/A
1013,1,Car 2,186.3,69.133,N/A
1013,1,Car 3,258.833,63.3,N/A
1013,1,Car 4,325.767,66.767,N/A
1013,1,Car 5,398.067,64.9,N/A
1013,1,Car 6,467.567,61.4,N/A
1013,1,Car 7,532.967,60.9,N/A
1013,1,Incomplete 8,596.833,6.3,time expired
1013,2,Car 1,6.1,61.133,N/A
1013,2,Car 2,70.533,56.133,N/A
1013,2,Car 3,130.9,60.067,N/A
1013,2,Car 4,194.667,60.267,N/A
1014,1,Car 1,1.933,188.7,N/A
1014,1,Breakage 1,119.467,11.6,corrected front cross member
1014,1,Car 2,196.967,150.233,N/A
1014,1,Car 3,353.8,129.633,N/A
1014,1,Car 4,487.067,116.8,completed as time expired
1014,2,Defect 1,12.867,39.767,parts already installed on pre-built car
1014,2,Car 2,61.433,80.0,N/A
1014,2,Car 3,144.967,77.2,N/A
1014,2,Car 4,226.033,67.633,N/A
1014,2,Car 5,296.967,61.8,N/A
1015,1,Car 1,7.233,239.2,N/A
1015,1,Car 2,256.2,122.9,N/A
1015,1,Car 3,385.867,112.467,N/A
1015,1,Incomplete 4,506.4,96.2,last part installed just after time expired
1015,2,Car 1,2.933,120.133,used removal tool
1015,2,PWI 1,26.7,1.767,N/A
1015,2,PWI 2,44.367,1.367,N/A
1015,2,PWI 3,49.3,1.267,N/A
1015,2,PWI 4,60.967,2.133,N/A
1015,2,PWI 5,66.1,2.1,N/A
1015,2,Car 2,125.867,72.233,N/A
1015,2,PWI 6,197.733,0.633,N/A
1015,2,Car 3,201.067,63.667,N/A
1015,2,Car 4,267.733,71.5,N/A
1015,2,PWI 7,311.567,0.8,N/A
1016,1,Breakage 1,8.2,59.267,front cross member not repairable
1016,1,Car 2,71.967,83.367,N/A
1016,1,Car 3,159.8,63.333,N/A
1016,1,Car 4,227.2,38.3,N/A
1016,1,Car 5,268.867,38.833,N/A
1016,1,Car 6,312.667,36.233,N/A
1016,1,Car 7,352.267,37.7,N/A
1016,1,Car 8,394.0,47.567,N/A
1016,1,Car 9,445.333,46.567,N/A
1016,1,Car 10,495.267,43.133,N/A
1016,1,Car 11,540.867,48.433,N/A
1016,1,Incomplete 12,593.267,10.6,"time expired, last part counts"
1016,2,Car 1,5.8,76.4,participant recognized his mistake from learn phase (skipping 3rd step) sometime between end of that and start of the recall phase; correctly builds the full car
1016,2,Car 2,87.167,60.2,N/A
1016,2,Car 3,151.833,70.367,N/A
1016,2,Car 4,225.633,47.633,N/A
1017,1,Car 1,13.467,102.833,N/A
1017,1,Car 2,121.867,77.967,N/A
1017,1,Car 3,204.6,53.4,N/A
1017,1,Car 4,262.033,61.867,N/A
1017,1,Car 5,328.567,64.567,N/A
1017,1,Car 6,397.733,71.833,N/A
1017,1,Car 7,474.567,59.767,N/A
1017,1,Car 8,539.133,57.267,N/A
1017,1,Incomplete 9,601.3,8.267,time expired early in build
1017,2,Car 1,5.333,60.733,N/A
1017,2,Car 2,69.9,55.633,N/A
1017,2,Car 3,132.0,65.8,N/A
1017,2,Car 4,201.733,62.133,N/A
1018,1,Car 1,7.767,151.933,no model tracking or holograms
1018,1,Tracking,183.233,20.833,failed attempt to acquire tracking for Car 2
1018,1,Car 2,204.0,197.4,poor tracking
1018,1,Tracking,224.1,26.967,attempting to improve tracking on Car 2 without success
1018,1,Drop,277.567,8.433,ui dropped during car 2
1018,1,Tracking,433.0,24.533,attempting to initialize tracking for car 3; starts but is offset
1018,1,Car 3,444.467,127.167,N/A
1018,1,Drop,552.6,5.733,ui drop during car 3
1018,1,Incomplete 4,580.8,22.3,never got started; trying to reset model tracking when time expired
1018,2,Car 1,4.967,78.433,N/A
1018,2,PWI 1,50.933,1.467,N/A
1018,2,Car 2,88.133,67.467,N/A
1018,2,Car 3,159.9,66.7,N/A
1018,2,Car 4,230.6,60.433,N/A
1019,1,Car 1,7.3,85.6,N/A
1019,1,Car 2,100.333,76.8,N/A
1019,1,Car 3,185.233,62.133,N/A
1019,1,Car 4,253.233,71.967,N/A
1019,1,Car 5,332.233,73.167,N/A
1019,1,Car 6,410.333,101.533,N/A
1019,1,Car 7,517.4,75.333,time expired before next car could be placed
1019,2,Car 1,7.467,61.7,N/A
1019,2,Car 2,73.933,61.167,N/A
1019,2,Car 3,139.7,58.833,N/A
1019,2,Car 4,203.433,66.6,N/A
1020,1,Car 1,8.3,122.933,N/A
1020,1,Car 2,140.067,117.5,N/A
1020,1,Car 3,265.533,84.867,N/A
1020,1,Car 4,356.067,87.067,N/A
1020,1,Car 5,451.067,83.133,N/A
1020,1,Incomplete 6,541.7,60.7,N/A
1020,2,Car 1,12.967,72.533,N/A
1020,2,Car 2,91.067,81.1,N/A
1020,2,Car 3,176.367,64.533,N/A
1020,2,Car 4,245.367,70.5,N/A
1021,1,Car 1,4.867,118.767,N/A
1021,1,Car 2,130.567,101.9,N/A
1021,1,Car 3,239.733,84.7,N/A
1021,1,Car 4,331.7,86.367,view obscured by HL menu about 20% of the build; corrected before C5
1021,1,System,418.0,24.2,dismissing HL interface between C4 and C5; stopped timer after this to reduce impact of correction on time available during the trial; no impact on car times except as noted in System marker
1021,1,System,454.7,11.467,added some time back to trial by delaying restart of timer by this duration
1021,1,Car 5,454.733,80.867,N/A
1021,1,Car 6,543.267,79.733,participant did not attempt to start next car before time expired
1021,2,Car 1,5.933,91.1,N/A
1021,2,PWI 1,9.833,0.833,N/A
1021,2,PWI 2,15.933,4.333,N/A
1021,2,PWI 3,55.8,2.333,N/A
1021,2,PWI 4,68.4,0.533,N/A
1021,2,PWI 5,88.0,0.467,N/A
1021,2,PWI 6,89.8,0.933,N/A
1021,2,Car 2,102.067,72.7,N/A
1021,2,PWI 7,106.667,2.867,N/A
1021,2,PWI 8,173.367,0.467,N/A
1021,2,Car 3,180.133,61.067,N/A
1021,2,Car 4,245.4,60.5,N/A
1021,2,PWI 9,302.1,2.133,N/A
1022,1,Car 1,9.533,258.9,N/A
1022,1,Drop 1,48.1,2.5,N/A
1022,1,Drop 2,128.9,6.167,N/A
1022,1,Drop 3,170.3,10.1,N/A
1022,1,Drop 4,260.233,3.967,N/A
1022,1,Car 2,278.833,159.467,N/A
1022,1,Drop 5,308.5,8.7,N/A
1022,1,Drop 6,424.7,10.233,N/A
1022,1,Car 3,445.733,117.4,N/A
1022,1,Drop 7,467.433,7.5,N/A
1022,1,Drop 8,505.433,11.4,N/A
1022,1,Drop 9,549.9,10.1,N/A
1022,1,Incomplete 4,572.6,30.7,time expired
1022,1,Drop 10,601.833,1.433,ui was dropped when time expired
